0.00000,0.00000,236000000.00000,0.00000
0.02000,0.00000,236000000.00000,0.00000
0.04000,0.00000,236725430.41781,0.00003
0.06000,0.00000,237289105.38215,0.00005
0.08000,0.00000,237785759.21960,0.00006
0.10000,0.00000,238101847.94099,0.00008
0.12000,0.00000,238399355.72756,0.00009
0.14000,0.00000,238645376.04985,0.00009
0.16000,0.00000,238870573.95012,0.00010
0.18000,0.00000,239075060.77281,0.00011
0.20000,0.00000,239259076.74692,0.00011
0.22000,0.00000,239375453.10382,0.00012
0.24000,0.00000,239513061.92509,0.00012
0.26000,0.00000,239568379.82089,0.00012
0.28000,0.00000,239545972.49213,0.00012
0.30000,0.00000,239544708.15247,0.00012
0.32000,0.00000,239510230.58815,0.00012
0.34000,0.00000,239475755.75517,0.00012
0.36000,0.00000,239423669.72431,0.00012
0.38000,0.00000,239365996.12693,0.00011
0.40000,0.00000,239296950.47404,0.00011
0.42000,0.00000,239221230.03987,0.00011
0.44000,0.00000,239137142.37372,0.00010
0.46000,0.00000,239046722.00187,0.00010
0.48000,0.00000,238949655.15489,0.00010
0.50000,0.00000,238846966.12544,0.00009
0.52000,0.00000,238738784.00353,0.00009
0.54000,0.00000,238625716.29757,0.00008
0.56000,0.00000,238508013.12255,0.00008
0.58000,0.00000,238386089.12787,0.00007
0.60000,0.00000,238260206.45863,0.00007
0.62000,0.00000,238130676.85810,0.00006
0.64000,0.00000,237997740.40528,0.00006
0.66000,0.00000,237861645.39877,0.00005
0.68000,0.00000,237722601.94945,0.00005
0.70000,0.00000,237580814.37803,0.00004
0.72000,0.00000,237436463.69393,0.00004
0.74000,0.00000,237289721.22320,0.00003
0.76000,0.00000,237140742.27759,0.00003
0.78000,0.00000,236989656.38480,0.00002
0.80000,0.00000,236836591.79225,0.00002
0.82000,0.00000,236681723.24666,0.00001
0.84000,0.00000,236525131.17662,0.00001
0.86000,0.00000,236366932.10392,-0.00000
0.88000,0.00000,236207217.13715,-0.00001
0.90000,0.00000,236046085.76430,-0.00001
0.92000,0.00000,235883619.58141,-0.00002
0.94000,0.00000,235719901.35745,-0.00002
0.96000,0.00000,235555005.23045,-0.00003
0.98000,0.00000,235389002.21006,-0.00004
1.00000,0.00000,235221957.95982,-0.00004
1.02000,0.00000,235053934.01694,-0.00005
1.04000,0.00000,234884988.06116,-0.00005
1.06000,0.00000,234715174.21210,-0.00006
1.08000,0.00000,234544543.28636,-0.00006
1.10000,0.00000,234373143.04104,-0.00007
1.12000,0.00000,234201018.39110,-0.00008
1.14000,0.00000,234028211.61209,-0.00008
1.16000,0.00000,233854762.52389,-0.00009
1.18000,0.00000,233680708.66083,-0.00009
1.20000,0.00000,233506085.42731,-0.00010
1.22000,0.00000,233330926.24157,-0.00011
1.24000,0.00000,233155262.66780,-0.00011
1.26000,0.00000,232979124.53823,-0.00012
1.28000,0.00000,232802540.06577,-0.00012
1.30000,0.00000,232625535.94817,-0.00013
1.32000,0.00000,232448137.46430,-0.00014
1.34000,0.00000,232270368.56337,-0.00014
1.36000,0.00000,232092251.94767,-0.00015
1.38000,0.00000,231913809.14918,-0.00015
1.40000,0.00000,231735060.60083,-0.00016
1.42000,0.00000,231556025.70294,-0.00017
1.44000,0.00000,231376722.88406,-0.00017
1.46000,0.00000,231197169.65882,-0.00018
1.48000,0.00000,231017382.68126,-0.00018
1.50000,0.00000,230837377.79449,-0.00019
1.52000,0.00000,230657170.07716,-0.00020
1.54000,0.00000,230476773.88670,-0.00020
1.56000,0.00000,230296202.89991,-0.00021
