0.00000,0.00000,236000000.00000,0.00000
0.02000,0.00000,236000000.00000,0.00000
0.04000,0.00000,236446947.36275,0.00002
0.06000,0.00000,236809837.12925,0.00003
0.08000,0.00000,236994657.40646,0.00004
0.10000,0.00000,237165560.36712,0.00004
0.12000,0.00000,237277965.05268,0.00005
0.14000,0.00000,237395034.51468,0.00005
0.16000,0.00000,237495786.37991,0.00005
0.18000,0.00000,237580121.75570,0.00006
0.20000,0.00000,237648106.16177,0.00006
0.22000,0.00000,237663046.32457,0.00006
0.24000,0.00000,237693509.29002,0.00006
0.26000,0.00000,237688207.94790,0.00006
0.28000,0.00000,237575607.36483,0.00005
0.30000,0.00000,237505693.66548,0.00005
0.32000,0.00000,237394623.64786,0.00005
0.34000,0.00000,237292155.91698,0.00004
0.36000,0.00000,237170725.71940,0.00004
0.38000,0.00000,237047654.59646,0.00003
0.40000,0.00000,236913829.43559,0.00003
0.42000,0.00000,236775635.01337,0.00002
0.44000,0.00000,236630158.13771,0.00002
0.46000,0.00000,236479917.89654,0.00001
0.48000,0.00000,236324056.90517,0.00001
0.50000,0.00000,236163985.76762,0.00000
0.52000,0.00000,235999368.56101,-0.00000
0.54000,0.00000,235830902.29427,-0.00001
0.56000,0.00000,235658713.07259,-0.00002
0.58000,0.00000,235483185.80881,-0.00002
0.60000,0.00000,235304507.37101,-0.00003
0.62000,0.00000,235122951.21194,-0.00004
0.64000,0.00000,234938704.91549,-0.00004
0.66000,0.00000,234751980.25666,-0.00005
0.68000,0.00000,234562947.53878,-0.00006
0.70000,0.00000,234371779.02333,-0.00006
0.72000,0.00000,234178624.01261,-0.00007
0.74000,0.00000,233983626.45200,-0.00008
0.76000,0.00000,233786915.66857,-0.00008
0.78000,0.00000,233588613.80012,-0.00009
0.80000,0.00000,233388832.55608,-0.00010
0.82000,0.00000,233187676.55879,-0.00010
0.84000,0.00000,232985242.39993,-0.00011
0.86000,0.00000,232781620.29189,-0.00012
0.88000,0.00000,232576893.97306,-0.00013
0.90000,0.00000,232371141.62923,-0.00013
0.92000,0.00000,232164436.08801,-0.00014
0.94000,0.00000,231956845.40264,-0.00015
0.96000,0.00000,231748433.12269,-0.00015
0.98000,0.00000,231539258.70573,-0.00016
1.00000,0.00000,231329377.78665,-0.00017
1.02000,0.00000,231118842.49066,-0.00018
1.04000,0.00000,230907701.67601,-0.00018
1.06000,0.00000,230696001.18337,-0.00019
1.08000,0.00000,230483784.04648,-0.00020
1.10000,0.00000,230271090.69646,-0.00020
1.12000,0.00000,230057959.14201,-0.00021
1.14000,0.00000,229844425.13953,-0.00022
1.16000,0.00000,229630522.34656,-0.00023
1.18000,0.00000,229416282.46498,-0.00023
1.20000,0.00000,229201735.37164,-0.00024
1.22000,0.00000,228986909.23968,-0.00025
1.24000,0.00000,228771830.65004,-0.00025
1.26000,0.00000,228556524.69481,-0.00026
1.28000,0.00000,228341015.07266,-0.00027
1.30000,0.00000,228125324.17727,-0.00028
1.32000,0.00000,227909473.17926,-0.00028
1.34000,0.00000,227693482.10222,-0.00029
1.36000,0.00000,227477369.89322,-0.00030
1.38000,0.00000,227261154.48841,-0.00030
1.40000,0.00000,227044852.87393,-0.00031
1.42000,0.00000,226828481.14268,-0.00032
1.44000,0.00000,226612054.54710,-0.00033
1.46000,0.00000,226395587.54849,-0.00033
1.48000,0.00000,226179093.86287,-0.00034
1.50000,0.00000,225962586.50391,-0.00035
1.52000,0.00000,225746077.82294,-0.00035
1.54000,0.00000,225529579.54642,-0.00036
